,title,writer,illustrator,genre,story,platform,thumb,url
1668,요나의 법칙,정지니,정지니,드라마만화,"어릴 적부터 언니와 비교당해온 소심한 아이 양요나.
뭐 하나 잘 하는 것도 없고, 요나의 짝사랑 상대는 모두 언니를 좋아한다.
이사간 곳에서 새로운 사랑을 만난 요나!
과연 요나는 언니가 아닌, 자신을 사랑해주는 사람을 만날 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bnXu2I/hyATqH5qum/xYrN68RKT4IWIdyY1FI67k&filename=th2,https://page.kakao.com/home?seriesId=52571498
1669,스펙터즈,무색,maxi,"BL, GL","[당신이 내 운명의 상대입니까?]

오직 정의만을 위해 사는 특수요원 셴위.
어느 날 상상도 못한 형태로 최악의 파트너를 만난다.
다른 팀원들은 깨가 쏟아지는데, 왜 우리만 이 모양이지?
억지로 콤비가 된 특수요원과 범죄자. 둘은 과연 연인이 될 수 있을까? 
각양각색 이능력자들이 도시 지키는 이야기.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=9XnCU/hyF23PaFB2/cKyu7oZll76N3wADHBsut0&filename=th2,https://page.kakao.com/home?seriesId=55393380
1670,그 남자의 하이힐 [완결],김지미,김지미,드라마만화,"평범하다 못해 존재감마저 희미한 남자 만석,
그에겐 은밀한 취미가 하나 있는데...
그건 바로 하·이·힐을 신는 것!

그의 발은 슬럼프에 빠졌던 천재 구두 디자이너
체이스오의 영감을 자극하기 시작하고...

하이힐을 신는 남자 만석과 하이힐을 만드는 남자 체이스 오
두 남자의 운명적 이야기, <그남자의  하이힐>",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cyP3dZ/hyEdeqGL1Q/rilqwgI5IgdKBYPkgOaMg0&filename=th2,https://page.kakao.com/home?seriesId=53799579
1671,재워드립니다!,야마자키 사야카,야마자키 사야카,드라마만화,"오늘 밤, 잠들고 싶은 그대에게… 

'스트라이프 쉽 stripe sheep'은 불면증으로 잠 못 이루는 여성들의 곁에서 
편안히 함께 잠들어줄 ‘꽃미남’을 파견하는 회사입니다.  
무기력, 무관심, 짜증, 그리고 외로움…. 숙면을 방해하는 모든 요소를 사라지게 만들어 
당신을 달콤한 숙면의 세계로 인도합니다. 지금 바로 마법 같은 잠의 효과를 체험해 보세요! 
ⓒ Sayaka Yamazaki 2008. All rights reserved. On-line transmission rights for korean Language Version Authorized by Sayaka Yamazaki through Kodansha Ltd.,Tokyo.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bBwRmL/hyLi7LOne1/DQBDj61ecysSaCPZpHihF1&filename=th2,https://page.kakao.com/home?seriesId=47291088
1672,이블헌터,김블루,김블루,소년만화,"어느 날, 세상이 바뀌었다.
인간 세상에 인간이 아닌 다른 존재, 악마들이 나타나기 시작했다.
인간들은 생존하기 위해 퇴마 단체와 함께 '이블헌터'라는 존재들을 키워 악마들에게 대항하였다.

악마로부터 위협받는 시대, '이블헌터' 소속의 그들의 활약이 펼쳐진다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cOITXE/hyEddeCM4K/ZeYk7YNOkkOTQanPA2sDK0&filename=th2,https://page.kakao.com/home?seriesId=55463596
1673,수호신이 인큐버스 [BL],yami,yami,"BL, GL","내 수호신이 인큐버스라고?!

신내림 받기 싫어서 더 큰 신을 불러내려던 고등학생이 불러낸 건 악마였다. 
악마중에서도 음마인 인큐버스를 불러낸 고등학생의 좌충우돌 정조(?) 수호기",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=d4dam6/hyQ9U0HUGg/zKJpR90j4O3vvt4reaphMK&filename=th2,https://page.kakao.com/home?seriesId=53086874
1674,야옹! 도와주세요 점장님!,Nak_BY,Nak_BY,드라마만화,"킹캣카페, 겉으론 보기엔 평범한 고양이 카페지만, 실상은 고양이들의 소원을 들어줄 수 있는 특별한 마법이 걸려있는 카페다.
평범한 여대생 연보라는 우연한 기회에 폐업 위기에 놓인 킹캣 카페의 점장이 되어 고양이들의 고민과 소원을 들어주기 위해 고군분투하기 시작한다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cday7o/hyATtLZUUc/xw8FKKsiq6QcUYfbY4NEJk&filename=th2,https://page.kakao.com/home?seriesId=54458711
1675,황재 무협 시즌4,황재,황재,"액션, 무협","(본 작품은 15세로 개정된 개정판입니다.
검수라인에 따라 잘리거나 편집된 부분이 존재합니다.)

※패키지 수록작품
1. 종횡사해 [개정판]
2. 색골본색 [개정판]
3. 천추백련
4. 음란추살객 [개정판]",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ddR0UK/hyVkI2XcDo/fvP8oa5Lbc1tsa2MMrKtK1&filename=th2,https://page.kakao.com/home?seriesId=56239861
1676,출근하기 싫어!,예타쿠,예타쿠,드라마만화,"천신만고 끝에 취업에 성공한 정우!

쾌적한 사무실, 프로페셔널한 상사들,
그들과 함께 일하는 멋진 커리어우먼이 된 나!!
…를 꿈꾸었건만… 현실은

초라한 지하 사무실, 천덕꾸러기 상사들,
거기다 나사가 와르르 빠진 괴짜 동기까지?!

""하… 출근하기 싫어…"" 

신입사원 정우의 극한 오피스 라이프,
<출근하기 싫어!>",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=B2KbJ/hyEdi1yLpZ/deQNoBvSlm4k7orEffVPNK&filename=th2,https://page.kakao.com/home?seriesId=55662535
1677,Mr 뱀파이어 길들이기,데굴떡,데굴떡,"로맨스, 판타지","이런 제멋대로인 뱀파이어와 같이 살아야 한다구?

뱀파이어와 인간이 공존하는 어느 시대.
교수님의 소개로 뱀파이어에게 피를 주는 알바를 시작하게 된 반울은 고민이 생긴다. 뱀파이어 도현의 성격이 너무너무 까칠했던 것이다. 그만둘까 고민하던 반울에게 교수님은 상냥한 얼굴로 부탁해 오고, 설상가상으로 통장에는 생각도 못한 거금이 꽂힌다.
결국 반울은 이 까칠한 뱀파이어의 성격을 고쳐놓기로 마음먹고 알바를 시작하게 된다.
성격나쁜 뱀파이어와 반울, 그리고 상냥한 교수님의 동거는 어딘지 아슬아슬하게 굴러가기 시작하는데, 과연 반울은 뱀파이어를 길들일 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=V6gcn/hyCvf5wlGT/STTw0qS15VzXhk9DGIhhVK&filename=th2,https://page.kakao.com/home?seriesId=52462812
1678,기생충,김지효,김지효,로맨스,"평범한 듯 평범하지 않은 종말의 학교 생활에 빛과 같은 존재로 등장한 새로운 담임 남변식. 하지만 빛과 같았던 그의 등장과 함께 벌어지는 이상한 사건들. 그리고 이상해지는 선생님들! 과연 그들의 미래는? 호러도 귀여움과 코믹으로 승화시킨, 학원 코믹 호러 판타지 로맨스!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=5zvAz/hyVkKfGtN5/hRM2qWK4XWPBVr7RiDrjKk&filename=th2,https://page.kakao.com/home?seriesId=56493279
1679,초항마대전 서유기,ZET,ZET,소년만화,스스로를 천부인이라 칭하는 외부 존재의 침략이 시작되자 봉인을 해제 받고 전투에 나서게 된 손오공. 전투를 거듭할수록 오공은 로봇인 제천대성과 융화되어가고 전투력은 점점 강해져만 간다. 봉인되기 전 마지막 전투에서 폭주했던 파괴신의 감각이 되살아나는 걸 느낀 오공! 파괴신으로의 각성을 위해 본능적으로 그를 잠식해오는 제천대성! 과연 오공은 치열한 전투 속에서 자신의 이성을 유지하며 천부인을 물리치고 이 세상을 구할 수 있을까?,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=dOGdb9/hyATslVznH/rATJ1uqmr756mFk1wYtL10&filename=th2,https://page.kakao.com/home?seriesId=54461852
1680,천하제일고수-학교에 가다,마휘,주현후,소년만화,"가난한 형편에 일진들에게 찍혀 괴롭힘을 당하던 고등학생 석현우. 
그러던 어느 날 석현우는 일진들에게 심하게 맞다가 어지러움을 느끼면서 
정신을 잃고 만다. 그리고 그와 동시에 일어난 우주의 알 수 없는 이상현상…

우주의 이상현상으로 석현우의 몸에 외계행성의 장군 현우석의 영혼의 빙의 한다.찌질한 고등학생에서 장군의 영혼을 가진 현우는 단숨에 일진들을 제압한다.

…그러나 머나먼 속은 머나먼 외계에서 온 장군인 현우는 낯선 지구, 그것도 고등학교라는 곳에 다니게 되어 혼란스럽기만 하다.

 그런 현우의 사정을 모르는 일진들은 치욕을 안겨준 현우에게 복수하기 위해 위험한 모의를 하는데…?

외계행성의 장군이 찌질이에게 빙의 했다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=JeLmp/hyZ8tl7cSZ/JQRfM9bSWCBTJnsXTBrhuk&filename=th2,https://page.kakao.com/home?seriesId=51744668
1681,승은이 망극하옵니다,참치캔,참치캔,로맨스,"승은은 친구들과의 졸업 여행지로 향하다 사고를 당하고 만다. 아무리 두드려도 먹통이던 핸드폰.
친구 목록들이 사라지며 갑작스레 추가된 단 한 명만이 응답한다.

""내가 도와줄게.""

빛 속에서 뻗어 나온 손에 잡혀 빨려 들어간 곳은 이 세계, 동악. 손의 주인은 동악의 황제인 진청이다.
황제의 거울을 통해 넘어온 것.
집으로 돌아가기 위해선 황제의 후궁이 되어야 할 듯하다.

""그런데 난 남잔데..? 남자가 후궁을 해?""

괜찮아, 황제 폐하께서 여자니까.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=c55HmO/hyATyTUwBS/szsiDM8AYwztu0kV206jU1&filename=th2,https://page.kakao.com/home?seriesId=52271074
1682,하승남 구주영웅로 컬렉션,하승남,하승남,"액션, 무협","< 하승남 구주영웅로 컬렉션 > 작품 구성

1. 골통구주영웅로 [개정판]
2. 골통대남자 [개정판]
3. 골통투왕지로 [개정판]
4. 골통아수라 [개정판]
5. 골통폭풍무림 [개정판]",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=dBw0Hb/hyEdjereat/B1eDh22zOXCscAHHjsYEg0&filename=th2,https://page.kakao.com/home?seriesId=55148284
1683,꼼짝마 스파이,탸님,시그마,로맨스,매사 의욕은 활활 타오르지만 몸과 머리가 말을 듣지 않아 실수만 하다가 끝내는 실패하게 되는 기자 허수란은 직장에서 ‘이번 달 까지만 일하는 것으로 합시다’란 통보를 받게 되고 위기에서 벗어나기 위해 특종을 잡아 해고를 면하기로 결심한다. 수란은 특종을 위해 ‘블랙 스네이크’는 초일류 범죄조직에 남장을 하고 잠입 취재를 하게 되지만 바로 ‘블루’에게 정체를 들키고 만다. 수란은 살려달라고 싹싹 빌지만 블루는 상관없다며 수란에게 총구를 겨누게 되는데…,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=fmkQw/hy41QDAyQs/FnH99mIOKmeR5FdiOj0i71&filename=th2,https://page.kakao.com/home?seriesId=52580822
1684,68단계,김경일,김경일,소년만화,"영원히 깨어나지 못하는 악몽, 꿈의 세계로 당신을 초대합니다. 
본격 판타지 스릴러 <68단계>!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ISIwr/hyVkLyYiFX/EsQAX87licL4lFHwo95Ca1&filename=th2,https://page.kakao.com/home?seriesId=48952034
1685,저녁 같이 드실래요?,박시인,박시인,드라마만화,나에게도 꽃미남 밥 친구를! 음식에 얽힌 두 남녀의 비밀스런 연애 이야기,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=crIMJv/hyCvld3oHL/fkI5XMa96O8E7nLlGRBvVk&filename=th2,https://page.kakao.com/home?seriesId=49605689
1686,잠자는 공주와 꿈꾸는 악마,마사토끼,KIRTY,소년만화,어느 날 나타나 승부를 제안하는 여학생 악마. 그 대가로 어떤 소원이든 한 가지 들어 주겠다는 달콤한 유혹... 하지만 패배했을 땐 영혼을 빼앗긴다. 잠든 여동생을 구하기 위해 발을 들이게 되는 꿈꾸는 악마와의 위험한 승부!,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=LohLG/hy41MuruNY/0JBa7sbjxSMkcR6xw3gHCK&filename=th2,https://page.kakao.com/home?seriesId=56876629
1687,쿠니미츠의 정치,"안도 유마, 아사키 마사시","안도 유마, 아사키 마사시",드라마만화,"""이 썩어빠진 정치판, 내가 때려 눕혀주지!""
성은 무토, 이름은 쿠니미츠.
중학교 중퇴라는 학력에, 배달업을 하는 전 날라리.
싸움과 축제나 즐기며 지내려 했지만, 그는 알아버렸다.
일본은 썩어있다는 것을!
국민의 혈세로 채워지는 정치가들의 배와 주머니 속….
가진 건 없지만 야심만은 커다란 쿠니미츠가
작은 마을에서 기적을 일으키는 파란만장 사회개혁 이야기가 시작된다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bNA1kA/hyLi9bGfiU/WiK7fCdODAkzyKXBd8OeH1&filename=th2,https://page.kakao.com/home?seriesId=49380324
1688,사랑의 SOS[BL],TEAM 5D,TEAM 5D,"BL, GL","사랑의 여신의 힘을 대행하는 ’사자’로서
사랑을 이루어주는 신비한 존재 ’큐피드’.

깨어나자마자 [천립 큐피드 사관학교]에 입학해 15년의 교육과정을 거치며,
2인 1조로 진행하는 졸업시험을 통과해야만 어엿한 ’프로 큐피드’가 된다.

그러나, 우등생 ’단백’은 하필이면 많고 많은 큐피드 중
낙제생 ’태화’와 졸업시험 파트너가 되는데…

과연 둘은 졸업시험을 치르고 무사히 졸업할 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ccDK5J/hyLjcsNPOc/OVzQ0CAUF9sXkRSJCUaqMK&filename=th2,https://page.kakao.com/home?seriesId=52903692
1689,안티스캔들,"망아,미스야투",위츠,"BL, GL","<이번에는 닿기를> 그림작가의 데뷔작.

국민 아이돌의 센터 준, 게이 스캔들에 연루되어 은퇴를 선언하다?!
준의 1호 안티팬인 나, 김신욱이 이걸 지나칠 순 없지. 근데 잠깐!
나한테 새로운 룸메이트가 생겼다고? 그리고 그게 준..?!
전직 아이돌과 안티팬의 아슬아슬한 룸메이트 생활이 시작된다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=c6UJzV/hyF27cLFv5/DuaQK0OoFDPo68OQ3m5Lbk&filename=th2,https://page.kakao.com/home?seriesId=55959434
1690,"헤어진 다음날, 달리기",돌배,돌배,드라마만화,"[연인과 헤어지고 바람처럼 달리다]

한태수는 통통하고 게으르지만 마음씨만은 착한, 스포츠웨어 전문회사 Rav의 사무직 회사원이다.
그는 전 여친에게 실연당한 일을 계기로 삶을 바꿔보겠다고 결심한다. 소꿉친구이자 러너인 서바람을 보고 따라서 달려보기로 한다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=oBixv/hySXGNzFWV/VxNWZH09KrKNDy0gc4tmq1&filename=th2,https://page.kakao.com/home?seriesId=54047703
1691,죽고 못사는 연애,"기범, 그리온","기범, 그리온","BL, GL",살고 싶으면 남자랑 연애해라?! 교통사고로 시작된 악연을 인연으로! 서로를 잡아먹지 못해 안달인 두 남자의 죽지 않기 위한 연애가 시작됐다.,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=45Nao/hy41PEVdLT/CTbzVv6lU8Ppp0eMqed761&filename=th2,https://page.kakao.com/home?seriesId=51824186
1692,페인킬러,전호윤,전호윤,소년만화,"‘나는 신실한 신의 종, 정의의 전도자.’

200년 전, 피와 전쟁이 끊이지 않던 암흑의 시대.

그러던 어느 날 절규하는 인간들에게 한줄기 빛, 정의의 신 ‘레토’가 강림한다.
그렇게 세상은 태평성대를 향해 나아가고 있다고,
그 믿음 어디에도 거짓된 것이 없다고, 그렇게 믿고 있었다.

하지만… 그 모든 게 거짓이었다.

다른 어떤 것보다 소중하게 믿어 오던 것,
그 믿음은 나를 배신하고 모든 것을 부수어 놓았다.

그렇다면 내가 선택할 길은 하나뿐.
내 몸이 부서지고, 만신창이가 된다 해도…

나의 고통을 그대로 갚아 주겠어.

=============================================
※본 작품은 2017년에 연재된 작품을 재편집한 작품입니다. 
=============================================
[표지 및 로고 디자인] 디자인그룹 헌드레드
=============================================",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=SE0UR/hyF27p0Ewj/4Rl9NrudnryT5AIvVU0Ea1&filename=th2,https://page.kakao.com/home?seriesId=55721360
